id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Smim13	4	0.99513	0.99883	1.0	19149	0	0.29724	0.0048733	0.0058804	0.142269	841	4	0.29724
Cpsf3l	4	0.87189	0.93419	1.0	16429	0	0.87759	0.0049177	0.0058809	0.142269	842	3	0.87759
Cep76	4	0.99508	0.99883	1.0	19148	0	0.33634	0.0049246	0.0058809	0.142269	843	4	0.33634
Olfr1153	4	0.29441	0.54592	1.0	8074	1	0.74383	0.0049285	0.0058809	0.142269	844	3	0.74383
B3galnt2	4	0.99502	0.99881	1.0	19146	0	0.2726	0.0049753	0.0059034	0.142269	845	4	0.2726
Zfp534	3	0.98845	0.99658	1.0	18953	0	0.49922	0.0050306	0.0047646	0.142269	846	3	0.49922
Padi6	4	0.99496	0.99881	1.0	19143	0	0.34008	0.0050369	0.0059038	0.142269	847	4	0.34008
Wdr48	4	0.99088	0.99727	1.0	19021	0	1.0326	0.0050515	0.0059278	0.142269	848	4	1.0326
E130309D02Rik	4	0.98198	0.99324	1.0	18773	0	0.56588	0.0050725	0.0059278	0.142269	849	3	0.56588
Timmdc1	4	0.61235	0.75622	1.0	12000	1	0.63641	0.005119	0.0059278	0.142269	850	3	0.63641
Gm14322	4	0.99488	0.99881	1.0	19142	0	0.35644	0.0051192	0.0059278	0.142269	851	4	0.35644
Nup98	4	0.99479	0.99881	1.0	19139	0	0.64809	0.0052113	0.0059283	0.142269	852	4	0.64809
Tbl3	4	0.99475	0.99881	1.0	19138	0	0.65325	0.0052456	0.0060059	0.142269	853	4	0.65325
Rb1cc1	4	0.99224	0.99771	1.0	19057	0	0.72069	0.0052468	0.0060059	0.142269	854	4	0.72069
H13	4	0.99475	0.99881	1.0	19137	0	0.48941	0.0052544	0.0060059	0.142269	855	4	0.48941
Wdr18	4	0.15369	0.37116	1.0	5061	1	0.62248	0.0052575	0.0060059	0.142269	856	3	0.62248
Wiz	4	0.97616	0.99033	1.0	18625	0	0.45848	0.0052814	0.0060059	0.142269	857	3	0.45848
Mrpl17	4	0.97978	0.99195	1.0	18725	0	0.59326	0.0052855	0.0060059	0.142269	858	3	0.59326
Ager	4	0.64749	0.77785	1.0	12457	1	-0.029332	0.005299	0.0060059	0.142269	859	1	-0.029332
BC089597	4	0.99468	0.99881	1.0	19136	0	0.36459	0.0053195	0.0060059	0.142269	860	4	0.36459
Mat2b	4	0.99467	0.99881	1.0	19135	0	0.3179	0.0053275	0.0060059	0.142269	861	4	0.3179
Spin2d	4	0.98735	0.99505	1.0	18923	0	0.80913	0.0053432	0.0060064	0.142269	862	3	0.80913
Vmn2r31	4	0.98283	0.9935	1.0	18791	0	0.44136	0.0053993	0.0060064	0.142269	863	3	0.44136
Gpr137b	4	0.57093	0.72712	1.0	11501	1	0.48031	0.0054019	0.0060064	0.142269	864	3	0.48031
Ccdc85b	4	0.99459	0.99881	1.0	19134	0	0.4318	0.0054113	0.0060064	0.142269	865	4	0.4318
Atp2b1	4	0.99458	0.99881	1.0	19133	0	0.39783	0.0054184	0.0060064	0.142269	866	4	0.39783
Sf3b6	4	0.37438	0.62658	1.0	9487	1	0.98071	0.0054239	0.0060064	0.142269	867	3	0.98071
Gm3139	4	0.99454	0.99878	1.0	19131	0	0.47171	0.0054597	0.0060284	0.142269	868	4	0.47171
Xrcc1	4	0.25004	0.50115	1.0	7141	1	0.60621	0.0054646	0.0060528	0.142269	869	3	0.60621
Gm4070	4	0.99453	0.99876	1.0	19130	0	0.4388	0.0054678	0.0060528	0.142269	870	4	0.4388
Atp6v1a	4	0.87307	0.9347	1.0	16452	0	0.85791	0.0054751	0.0060533	0.142269	871	3	0.85791
Mapre1	4	0.99451	0.99873	1.0	19129	0	0.42053	0.0054901	0.0060825	0.142269	872	4	0.42053
Mrps18b	4	0.9945	0.99873	1.0	19128	0	0.51223	0.0054962	0.0060825	0.142269	873	4	0.51223
BC061212	4	0.54999	0.71297	1.0	11253	1	0.75743	0.0055245	0.006083	0.142269	874	3	0.75743
Hps5	4	0.99445	0.99873	1.0	19127	0	0.48423	0.0055461	0.006083	0.142269	875	4	0.48423
Hmgb3	4	0.88667	0.94209	1.0	16740	0	0.56823	0.0055472	0.006083	0.142269	876	3	0.56823
Sdha	4	0.99444	0.99873	1.0	19126	0	0.41925	0.0055563	0.006083	0.142269	877	4	0.41925
Lin9	4	0.88975	0.94348	1.0	16793	0	0.55022	0.0055755	0.0061051	0.142269	878	3	0.55022
Vmn1r126	4	0.31586	0.57042	1.0	8540	1	0.86674	0.0055773	0.0061295	0.142269	879	3	0.86674
Fh1	4	0.56477	0.72332	1.0	11430	1	0.62565	0.0055862	0.0061295	0.142269	880	3	0.62565
Xrcc6	4	0.91077	0.95301	1.0	17240	0	0.59531	0.0055932	0.00613	0.142269	881	3	0.59531
Rnmt	4	0.96763	0.98696	1.0	18427	0	0.61735	0.0056092	0.0061568	0.142269	882	3	0.61735
Ewsr1	4	0.99437	0.99865	1.0	19124	0	0.35891	0.0056325	0.0061568	0.142269	883	4	0.35891
Sf3a2	4	0.88581	0.94161	1.0	16720	0	0.92474	0.0056394	0.0061568	0.142269	884	3	0.92474
Nxf1	4	0.99434	0.99865	1.0	19122	0	1.0464	0.0056564	0.0061568	0.142269	885	4	1.0464
Olfr467	4	0.95327	0.97866	1.0	18106	0	0.48183	0.0056823	0.0061573	0.142269	886	3	0.48183
Ilf2	4	0.99431	0.99865	1.0	19121	0	0.30497	0.0056855	0.0061573	0.142269	887	4	0.30497
Smg6	4	0.98958	0.99677	1.0	18983	0	0.77253	0.0056882	0.0061573	0.142269	888	3	0.77253
Ddx17	4	0.48893	0.68101	1.0	10594	1	0.47686	0.0057016	0.0061573	0.142269	889	3	0.47686
Zfp148	4	0.99429	0.99865	1.0	19120	0	0.58578	0.0057064	0.0061573	0.142269	890	4	0.58578
Lpin2	4	0.99183	0.99753	1.0	19044	0	0.50681	0.0057255	0.0061573	0.142269	891	4	0.50681
Cd3eap	4	0.99202	0.99766	1.0	19047	0	0.71397	0.0057283	0.0061573	0.142269	892	4	0.71397
Ppwd1	4	0.99425	0.99862	1.0	19118	0	0.42488	0.0057472	0.0061812	0.142269	893	4	0.42488
Defb10	4	0.99423	0.99862	1.0	19117	0	0.53651	0.0057683	0.0061812	0.142269	894	4	0.53651
Ppm1d	4	0.97856	0.99129	1.0	18693	0	0.84691	0.0057731	0.0061817	0.142269	895	3	0.84691
Rpl7l1	4	0.60975	0.75343	1.0	11964	1	0.69249	0.0057866	0.0061817	0.142269	896	2	0.69249
Pex11b	4	0.64698	0.77691	1.0	12451	1	0.42332	0.0058287	0.0062622	0.143493	897	3	0.42332
Spata5	4	0.99416	0.99857	1.0	19116	0	0.61416	0.0058402	0.0062622	0.143493	898	4	0.61416
Ces1b	4	0.71143	0.81474	1.0	13444	1	0.45626	0.0058616	0.0062627	0.143493	899	3	0.45626
Vsig2	4	0.079427	0.27573	1.0	3466	1	0.46682	0.0058744	0.0062627	0.143493	900	3	0.46682
Arid2	4	0.93528	0.96789	1.0	17747	0	0.46812	0.0059084	0.0062881	0.143915	901	3	0.46812
Calca	4	0.99405	0.99853	1.0	19114	0	0.35835	0.0059527	0.0063187	0.144442	902	4	0.35835
5430435G22Rik	4	0.75895	0.85413	1.0	14296	1	0.40093	0.0059719	0.0063456	0.144442	903	3	0.40093
Cml5	4	0.99403	0.99851	1.0	19113	0	0.30958	0.0059732	0.0063456	0.144442	904	4	0.30958
Pmvk	4	0.70871	0.81373	1.0	13398	1	0.57186	0.0059923	0.006346	0.144442	905	3	0.57186
Swsap1	4	0.98669	0.99505	1.0	18905	0	0.70808	0.0059949	0.006346	0.144442	906	3	0.70808
Stk40	4	0.99397	0.99847	1.0	19112	0	0.51127	0.0060329	0.0063767	0.144821	907	4	0.51127
Defa-rs7	4	0.86442	0.92828	1.0	16297	0	0.80193	0.0060351	0.0063767	0.144821	908	3	0.80193
Dph7	4	0.69446	0.80624	1.0	13189	1	0.19392	0.0061008	0.0064601	0.145195	909	2	0.19392
Pdcd11	4	0.99389	0.99839	1.0	19111	0	0.83893	0.0061062	0.0064601	0.145195	910	4	0.83893
Gapdh	4	0.97305	0.98916	1.0	18551	0	0.98565	0.0061281	0.0064601	0.145195	911	3	0.98565
Htt	4	0.84468	0.91015	1.0	15906	0	0.62491	0.0061721	0.006484	0.145195	912	3	0.62491
Tdrd3	4	0.99381	0.99839	1.0	19107	0	0.50973	0.0061924	0.006484	0.145195	913	4	0.50973
Nop2	4	0.17764	0.40622	1.0	5579	1	0.68291	0.0061967	0.006484	0.145195	914	3	0.68291
Gpr179	4	0.80945	0.88461	1.0	15224	0	0.26284	0.0062068	0.006484	0.145195	915	2	0.26284
Usp1	4	0.99379	0.99839	1.0	19106	0	0.25668	0.0062069	0.006484	0.145195	916	4	0.25668
Mgat5	4	0.93965	0.97163	1.0	17832	0	0.54644	0.0062099	0.006484	0.145195	917	3	0.54644
Mcm3ap	4	0.88426	0.93967	1.0	16687	0	0.7384	0.0062207	0.006484	0.145195	918	3	0.7384
Vmn2r3	4	0.99378	0.99839	1.0	19105	0	0.29533	0.0062225	0.006484	0.145195	919	4	0.29533
Tspan3	4	0.95971	0.98318	1.0	18239	0	0.48675	0.0062289	0.006484	0.145195	920	3	0.48675
Dennd6a	3	0.99376	0.99846	1.0	19104	0	0.34894	0.0062351	0.0053706	0.142269	921	3	0.34894
Cep55	4	0.99376	0.99839	1.0	19103	0	0.61463	0.0062425	0.0064845	0.145195	922	4	0.61463
Ddx31	4	0.97733	0.99082	1.0	18666	0	0.59997	0.0063012	0.0065707	0.145413	923	3	0.59997
Mrps36	4	0.94706	0.97482	1.0	17981	0	0.52969	0.0063234	0.0066066	0.145413	924	2	0.52969
Prdm2	4	0.97526	0.99008	1.0	18602	0	0.63614	0.0063437	0.0066066	0.145413	925	3	0.63614
Cnn1	4	0.1286	0.3377	1.0	4564	2	-0.23333	0.0063513	0.0066066	0.145413	926	1	-0.23333
Ccdc27	4	0.99364	0.99835	1.0	19102	0	0.29621	0.0063551	0.0066066	0.145413	927	4	0.29621
Snrpf	4	0.73067	0.8297	1.0	13771	1	0.91476	0.0063703	0.0066066	0.145413	928	3	0.91476
Dolk	4	0.99356	0.99835	1.0	19100	0	0.46313	0.0064416	0.0066071	0.145413	929	4	0.46313
Krt9	4	0.94471	0.97378	1.0	17937	0	0.49348	0.0064552	0.0066071	0.145413	930	3	0.49348
Gart	4	0.99019	0.99697	1.0	19008	0	0.63295	0.0064773	0.0066373	0.145413	931	4	0.63295
Psmb7	4	0.99351	0.99832	1.0	19098	0	0.46018	0.0064852	0.0066373	0.145413	932	4	0.46018
Atp5c1	4	0.98453	0.99428	1.0	18843	0	0.53196	0.0065183	0.0066373	0.145413	933	3	0.53196
Tmem234	4	0.64523	0.77691	1.0	12425	1	0.30289	0.0065264	0.0066373	0.145413	934	2	0.30289
Sat1	4	0.99347	0.99832	1.0	19095	0	0.26474	0.006529	0.0066373	0.145413	935	4	0.26474
Vmn2r84	4	0.99346	0.99832	1.0	19094	0	0.43787	0.0065371	0.0066373	0.145413	936	4	0.43787
Ssb	4	0.83546	0.90122	1.0	15750	0	0.70447	0.0065576	0.0066378	0.145413	937	3	0.70447
Pcdhb16	4	0.99344	0.99832	1.0	19093	0	0.3596	0.0065649	0.0066378	0.145413	938	4	0.3596
Ddx28	4	0.99342	0.99832	1.0	19092	0	0.27141	0.0065754	0.0066378	0.145413	939	4	0.27141
Tmem258	4	0.99341	0.99832	1.0	19091	0	0.60076	0.0065928	0.0066378	0.145413	940	4	0.60076
Klhdc3	4	0.99339	0.99832	1.0	19089	0	0.37312	0.0066103	0.0066378	0.145413	941	4	0.37312
Fam71f2	4	0.33518	0.59823	1.0	8939	1	0.23482	0.0066518	0.0066977	0.145413	942	3	0.23482
Arid4a	4	0.48793	0.68101	1.0	10587	1	0.46851	0.0066901	0.0066977	0.145413	943	3	0.46851
Birc6	4	0.99306	0.99822	1.0	19080	0	0.40657	0.0066961	0.0066977	0.145413	944	4	0.40657
Mrpl10	4	0.9933	0.99828	1.0	19088	0	0.27568	0.0067018	0.0066977	0.145413	945	4	0.27568
Tmem180	4	0.92142	0.95954	1.0	17458	0	0.57499	0.006772	0.0066982	0.145413	946	3	0.57499
Kidins220	4	0.54066	0.71204	1.0	11150	1	0.58097	0.0067841	0.0066982	0.145413	947	3	0.58097
Hus1	4	0.98374	0.99412	1.0	18823	0	0.70387	0.0067856	0.0066982	0.145413	948	3	0.70387
Cts3	4	0.99321	0.99828	1.0	19086	0	0.2651	0.0067894	0.0066982	0.145413	949	4	0.2651
Vmn1r104	4	0.031701	0.12541	1.0	1688	3	-0.2672	0.006802	0.0067259	0.145413	950	1	-0.2672
Dph1	4	0.92884	0.96341	1.0	17612	0	0.71871	0.006805	0.0067259	0.145413	951	3	0.71871
Cdk4	4	0.38013	0.63036	1.0	9530	1	0.57333	0.0068102	0.0067259	0.145413	952	3	0.57333
Srsf3	4	0.98996	0.99692	1.0	19001	0	0.9994	0.006839	0.0067259	0.145413	953	3	0.9994
Cdk12	4	0.99314	0.99825	1.0	19084	0	0.44543	0.0068564	0.0067264	0.145413	954	4	0.44543
Leo1	4	0.99312	0.99825	1.0	19083	0	0.62438	0.0068768	0.0067264	0.145413	955	4	0.62438
Krtap13	4	0.99307	0.99822	1.0	19081	0	0.40395	0.0069334	0.006851	0.146875	956	4	0.40395
Zranb2	4	0.96849	0.98757	1.0	18442	0	0.49384	0.0069521	0.0068515	0.146875	957	3	0.49384
Atp5e	4	0.95369	0.97889	1.0	18113	0	0.51355	0.006995	0.0068859	0.146875	958	3	0.51355
Cyp3a59	4	0.96654	0.98633	1.0	18398	0	0.42109	0.0070011	0.0068859	0.146875	959	3	0.42109
Vmn1r50	4	0.86231	0.92602	1.0	16255	0	0.081207	0.0070023	0.0068859	0.146875	960	1	0.081207
Rnps1	4	0.99299	0.99818	1.0	19078	0	0.44721	0.0070136	0.0068859	0.146875	961	4	0.44721
4921524J17Rik	4	0.99298	0.99818	1.0	19077	0	0.35852	0.0070185	0.0068859	0.146875	962	4	0.35852
Pdzd4	4	0.99295	0.99818	1.0	19075	0	0.27656	0.0070466	0.0068859	0.146875	963	4	0.27656
Vps39	4	0.98782	0.99555	1.0	18930	0	0.89342	0.0070523	0.0068864	0.146875	964	3	0.89342
Eif3m	4	0.81518	0.8901	1.0	15329	0	0.70561	0.0070566	0.0068864	0.146875	965	3	0.70561
Ankrd44	4	0.99092	0.99727	1.0	19022	0	0.50178	0.0070628	0.0068864	0.146875	966	4	0.50178
Fcamr	4	0.99293	0.99818	1.0	19074	0	0.34852	0.0070674	0.0068864	0.146875	967	4	0.34852
Hspa8	4	0.56212	0.72147	1.0	11393	1	0.33098	0.0071024	0.0068864	0.146875	968	1	0.33098
Hspb3	4	0.99289	0.99814	1.0	19073	0	0.18958	0.0071104	0.0069209	0.147307	969	4	0.18958
Lce3d	4	0.9644	0.985	1.0	18348	0	0.53428	0.0071186	0.0069209	0.147307	970	3	0.53428
Pdia3	4	0.68244	0.80238	1.0	12983	1	0.41273	0.0071486	0.006953	0.147686	971	2	0.41273
Pop5	4	0.97666	0.99045	1.0	18648	0	0.5518	0.0071497	0.006953	0.147686	972	3	0.5518
Pcnp	4	0.99081	0.99721	1.0	19019	0	0.78979	0.0072122	0.0069889	0.1477	973	4	0.78979
Smim20	4	0.97785	0.99095	1.0	18677	0	0.68856	0.0072183	0.0069889	0.1477	974	3	0.68856
Bcdin3d	4	0.28607	0.53604	1.0	7883	2	0.34598	0.0072233	0.0069889	0.1477	975	2	0.34598
Dock8	4	0.68035	0.80049	1.0	12948	1	0.44659	0.0072394	0.0069894	0.1477	976	3	0.44659
LOC100861615	4	0.69295	0.80624	1.0	13161	1	0.7713	0.0072436	0.0069894	0.1477	977	3	0.7713
Pak6	4	0.99269	0.99804	1.0	19071	0	0.29862	0.0073072	0.0070608	0.147858	978	4	0.29862
Gm7361	4	0.97374	0.98943	1.0	18564	0	0.65736	0.0073084	0.0070608	0.147858	979	3	0.65736
Haus1	4	0.40103	0.6387	1.0	9709	1	0.79436	0.0073285	0.0070608	0.147858	980	3	0.79436
Bola3	4	0.99264	0.99804	1.0	19070	0	0.4803	0.0073589	0.0070608	0.147858	981	4	0.4803
Nrd1	4	0.97755	0.99082	1.0	18673	0	0.6374	0.0073615	0.0070613	0.147858	982	3	0.6374
Rgp1	4	0.99263	0.99803	1.0	19069	0	0.31409	0.0073664	0.0070613	0.147858	983	4	0.31409
Heatr3	4	0.99263	0.99803	1.0	19068	0	0.39181	0.0073728	0.0070613	0.147858	984	4	0.39181
Slbp	3	0.84791	0.90555	1.0	15982	0	0.90679	0.0073744	0.0086772	0.16682	985	2	0.90679
Tmem11	4	0.24614	0.4956	1.0	7078	1	0.35926	0.0073838	0.0070613	0.147858	986	2	0.35926
Defa-rs1	4	0.98827	0.99577	1.0	18946	0	0.47146	0.0074103	0.0070613	0.147858	987	3	0.47146
Gys2	4	0.033811	0.13518	1.0	1763	1	0.45177	0.0074166	0.0071264	0.149036	988	3	0.45177
Hist1h2bm	4	0.95546	0.98021	1.0	18148	0	0.65619	0.0074358	0.0071964	0.149036	989	3	0.65619
Nup205	4	0.65029	0.78068	1.0	12496	1	0.85908	0.0074379	0.0071964	0.149036	990	3	0.85908
Mup1	4	0.99254	0.99793	1.0	19067	0	0.33166	0.0074554	0.0071964	0.149036	991	4	0.33166
Rps19bp1	4	0.63847	0.77039	1.0	12343	1	0.61527	0.0074571	0.0071964	0.149036	992	3	0.61527
Psenen	4	0.9925	0.99793	1.0	19064	0	0.3712	0.0075041	0.0071969	0.149036	993	4	0.3712
Gins3	4	0.959	0.98245	1.0	18219	0	0.8415	0.0075192	0.0071969	0.149036	994	3	0.8415
Bysl	4	0.99248	0.99793	1.0	19063	0	0.54559	0.0075195	0.0071969	0.149036	995	4	0.54559
Urb2	4	0.99247	0.99793	1.0	19062	0	0.65591	0.0075349	0.0071969	0.149036	996	4	0.65591
Ddx21	4	0.69903	0.81088	1.0	13254	1	0.7077	0.0075514	0.0071969	0.149036	997	3	0.7077
Hist1h2bh	4	0.80591	0.88225	1.0	15162	0	0.20223	0.0075528	0.0071969	0.149036	998	1	0.20223
Polr3f	4	0.99243	0.99782	1.0	19061	0	0.68812	0.007571	0.0073061	0.151146	999	4	0.68812
BC048403	4	0.94746	0.97534	1.0	17991	0	0.60325	0.0076096	0.0074062	0.152939	1000	3	0.60325
Clip4	4	0.99234	0.99771	1.0	19060	0	0.51001	0.0076579	0.0075107	0.152939	1001	4	0.51001
Mapkapk2	4	0.99234	0.99771	1.0	19059	0	0.29084	0.0076645	0.0075107	0.152939	1002	4	0.29084
Ppat	4	0.99229	0.99771	1.0	19058	0	0.3048	0.0077115	0.0075107	0.152939	1003	4	0.3048
Fam160b2	4	0.93373	0.96667	1.0	17721	0	0.6224	0.0077204	0.0075107	0.152939	1004	3	0.6224
Epc2	4	0.81586	0.8901	1.0	15344	0	0.5267	0.007746	0.0075107	0.152939	1005	3	0.5267
Tmem242	4	0.98965	0.99687	1.0	18986	0	0.61231	0.0077554	0.0075111	0.152939	1006	3	0.61231
Stra13	4	0.80852	0.88383	1.0	15208	0	0.37608	0.0077641	0.0075111	0.152939	1007	3	0.37608
Tchh	4	0.99223	0.99771	1.0	19056	0	0.33744	0.0077745	0.0075111	0.152939	1008	4	0.33744
Bccip	4	0.80842	0.88383	1.0	15205	0	0.7232	0.0077751	0.0075111	0.152939	1009	3	0.7232
Fibp	4	0.99222	0.99771	1.0	19055	0	0.27534	0.0077772	0.0075111	0.152939	1010	4	0.27534
Slc3a2	4	0.99221	0.99771	1.0	19054	0	0.54216	0.0077851	0.0075111	0.152939	1011	4	0.54216
Snupn	4	0.9922	0.99771	1.0	19053	0	0.72033	0.0078009	0.0075111	0.152939	1012	4	0.72033
Xpr1	4	0.96313	0.98448	1.0	18317	0	0.6273	0.0078102	0.0075111	0.152939	1013	3	0.6273
Mat1a	4	0.93797	0.97025	1.0	17798	0	0.42976	0.0078184	0.0075111	0.152939	1014	3	0.42976
Esp38	4	0.99217	0.99771	1.0	19052	0	0.37612	0.007834	0.0075111	0.152939	1015	4	0.37612
Hoxa13	4	0.76009	0.85413	1.0	14316	1	-0.01025	0.0079031	0.0076563	0.155741	1016	1	-0.01025
Resp18	4	0.99209	0.99766	1.0	19051	0	0.27472	0.0079138	0.0076994	0.156309	1017	4	0.27472
Wdr1	4	0.99207	0.99766	1.0	19050	0	0.84357	0.0079339	0.0077291	0.156309	1018	4	0.84357
Srek1	4	0.99205	0.99766	1.0	19049	0	0.34002	0.0079499	0.0077291	0.156309	1019	4	0.34002
Hsp90b1	4	0.97249	0.98887	1.0	18535	0	0.3919	0.0079531	0.0077291	0.156309	1020	2	0.3919
Sgip1	4	0.47171	0.6735	1.0	10426	1	0.52511	0.0079673	0.0077296	0.156309	1021	3	0.52511
Tada2a	4	0.99202	0.99766	1.0	19048	0	0.41948	0.0079795	0.0077296	0.156309	1022	4	0.41948
Mup16	4	0.94204	0.97163	1.0	17877	0	0.65743	0.0080218	0.0078101	0.156872	1023	2	0.65743
Olfr1281	4	0.3611	0.61806	1.0	9380	1	0.25119	0.0080638	0.0078101	0.156872	1024	2	0.25119
Ddx41	4	0.99123	0.99735	1.0	19029	0	0.62044	0.0080723	0.0078101	0.156872	1025	4	0.62044
Tubgcp6	4	0.87121	0.93366	1.0	16414	0	0.62836	0.0081006	0.0078106	0.156872	1026	3	0.62836
Atp5g3	4	0.15953	0.38014	1.0	5178	2	-0.17575	0.0081032	0.0078106	0.156872	1027	1	-0.17575
Dnajc9	4	0.92528	0.96205	1.0	17536	0	0.79837	0.0081164	0.0078106	0.156872	1028	2	0.79837
Mbnl1	4	0.46346	0.67255	1.0	10318	1	0.35451	0.0081173	0.0078106	0.156872	1029	3	0.35451
Brk1	4	0.92448	0.9617	1.0	17519	0	0.71633	0.0081331	0.0078565	0.157025	1030	3	0.71633
Psma4	4	0.88738	0.94209	1.0	16752	0	0.98168	0.0081532	0.0078565	0.157025	1031	3	0.98168
Exosc7	4	0.92797	0.96306	1.0	17594	0	0.70226	0.0082214	0.0078934	0.157025	1032	3	0.70226
Cenpq	4	0.75803	0.85413	1.0	14274	1	0.40905	0.0082329	0.0078934	0.157025	1033	2	0.40905
Cd164l2	4	0.95692	0.98107	1.0	18172	0	0.68612	0.0082441	0.0078939	0.157025	1034	3	0.68612
A2m	4	0.27582	0.52383	1.0	7652	1	0.49399	0.0082648	0.0078939	0.157025	1035	2	0.49399
Rhox4a	4	0.99173	0.99749	1.0	19043	0	0.46377	0.0082654	0.0078939	0.157025	1036	4	0.46377
Ndc80	4	0.98987	0.99692	1.0	18996	0	0.91706	0.0082967	0.0079241	0.157025	1037	3	0.91706
Srrt	4	0.98644	0.9949	1.0	18896	0	0.55455	0.0082988	0.0079241	0.157025	1038	3	0.55455
Rsl24d1	4	0.9917	0.99749	1.0	19042	0	0.4256	0.0082999	0.0079241	0.157025	1039	4	0.4256
Pop1	4	0.99169	0.99749	1.0	19041	0	0.3514	0.0083096	0.0079241	0.157025	1040	4	0.3514
Kdm5a	4	0.782	0.86613	1.0	14715	0	0.52212	0.0083263	0.0079241	0.157025	1041	3	0.52212
Mafg	4	0.97741	0.99082	1.0	18668	0	0.5625	0.0083676	0.0079246	0.157025	1042	3	0.5625
Rcan2	4	0.90364	0.94934	1.0	17098	0	0.61726	0.0083699	0.0079246	0.157025	1043	3	0.61726
Pold2	4	0.94912	0.9763	1.0	18018	0	0.9826	0.0084228	0.0080472	0.15916	1044	3	0.9826
Paxbp1	4	0.9674	0.9868	1.0	18419	0	0.62763	0.0084573	0.0080477	0.15916	1045	3	0.62763
Ibsp	4	0.17056	0.39353	1.0	5424	2	-0.029533	0.0085033	0.0080956	0.159954	1046	1	-0.029533
Rprml	4	0.99148	0.99744	1.0	19035	0	0.36613	0.0085208	0.0082398	0.162192	1047	4	0.36613
Rbm8a	4	0.9173	0.95618	1.0	17370	0	0.81275	0.0085328	0.0082398	0.162192	1048	3	0.81275
Cops3	4	0.70879	0.81373	1.0	13400	1	0.18825	0.0085533	0.0082403	0.162192	1049	2	0.18825
Pmpcb	4	0.99143	0.99744	1.0	19034	0	0.38184	0.0085674	0.0082403	0.162192	1050	4	0.38184
Hoxc13	4	0.99139	0.99739	1.0	19033	0	0.29271	0.00861	0.0083208	0.16301	1051	4	0.29271
Ssty1	4	0.90975	0.95183	1.0	17226	0	0.57686	0.0086251	0.0083212	0.16301	1052	3	0.57686
Psmb1	4	0.54323	0.71204	1.0	11179	1	1.135	0.0086302	0.0083212	0.16301	1053	3	1.135
Ppil1	4	0.96541	0.98551	1.0	18370	0	0.47391	0.0086533	0.0083629	0.16301	1054	3	0.47391
Klk1b27	4	0.38486	0.6322	1.0	9571	1	0.35068	0.0086696	0.0083629	0.16301	1055	3	0.35068
Rbm25	4	0.82964	0.89838	1.0	15611	0	0.54233	0.0087033	0.0083629	0.16301	1056	3	0.54233
Haus4	4	0.99129	0.99735	1.0	19031	0	0.61503	0.0087101	0.0083629	0.16301	1057	4	0.61503
Tfam	4	0.88139	0.93774	1.0	16627	0	0.58714	0.0087238	0.0083634	0.16301	1058	3	0.58714
Atp6v1g1	4	0.99125	0.99735	1.0	19030	0	0.46624	0.0087489	0.0083634	0.16301	1059	4	0.46624
Chrdl2	4	0.99122	0.99735	1.0	19028	0	0.32814	0.0087762	0.0083634	0.16301	1060	4	0.32814
Rars2	4	0.99121	0.99731	1.0	19027	0	0.34232	0.0087878	0.0084008	0.16301	1061	4	0.34232
Naca	4	0.93562	0.96882	1.0	17752	0	0.73019	0.0087884	0.0084008	0.16301	1062	2	0.73019
Dimt1	4	0.96752	0.98696	1.0	18423	0	0.62177	0.0087924	0.0084008	0.16301	1063	3	0.62177
Dhfr	4	0.9888	0.99654	1.0	18965	0	0.59216	0.0088158	0.0084008	0.16301	1064	3	0.59216
Mrpl54	4	0.72927	0.82782	1.0	13744	1	0.32051	0.0088377	0.0084013	0.16301	1065	2	0.32051
BC005624	4	0.20217	0.44043	1.0	6098	1	0.50668	0.0089037	0.0084391	0.16301	1066	2	0.50668
Pde6a	4	0.97132	0.98817	1.0	18509	0	0.50542	0.0089067	0.0084391	0.16301	1067	3	0.50542
Uqcrc2	4	0.21794	0.45992	1.0	6439	1	0.50569	0.0089378	0.0084396	0.16301	1068	3	0.50569
Cdan1	4	0.37759	0.62941	1.0	9511	1	0.6408	0.0089522	0.0084396	0.16301	1069	3	0.6408
Ccni	4	0.93408	0.96699	1.0	17725	0	0.41684	0.0089589	0.0084396	0.16301	1070	2	0.41684
Dse	4	0.63952	0.77131	1.0	12357	1	0.36329	0.00897	0.0084731	0.163058	1071	2	0.36329
Ndufa2	4	0.95324	0.97866	1.0	18104	0	0.42916	0.0089906	0.0084736	0.163058	1072	3	0.42916
Snapc3	4	0.95212	0.9782	1.0	18079	0	0.7181	0.008993	0.0084736	0.163058	1073	3	0.7181
Ccdc126	4	0.97883	0.99129	1.0	18701	0	0.43386	0.0090032	0.0084736	0.163058	1074	3	0.43386
Snapc1	4	0.99098	0.99727	1.0	19025	0	0.41016	0.0090242	0.012227	0.232911	1075	4	0.41016
Nudt19	4	0.91597	0.9554	1.0	17351	0	0.47218	0.0090533	0.012227	0.232911	1076	3	0.47218
Triml2	4	0.99094	0.99727	1.0	19024	0	0.29917	0.0090551	0.012227	0.232911	1077	4	0.29917
Vmn1r137	4	0.95583	0.98043	1.0	18155	0	0.51639	0.0090557	0.012227	0.232911	1078	3	0.51639
