"ID" "X[[i]]"
"6559" "REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "prkce"
"6560" "REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "cd247"
"6561" "REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "prkcd"
"6562" "REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "pld4"
"6563" "REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "fcgr4"
"6564" "REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION" "tbx5"
"6565" "REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION" "kat2b"
"6566" "REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION" "tead3"
"6567" "REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION" "tead4"
"6568" "REACTOME_ENOS_ACTIVATION" "akt1"
"6569" "REACTOME_ENOS_ACTIVATION" "cav1"
"6570" "REACTOME_ENOS_ACTIVATION" "ddah2"
"6571" "REACTOME_ENOS_ACTIVATION" "ddah1"
"6572" "REACTOME_MICRORNA_MIRNA_BIOGENESIS" "ago3"
"6573" "REACTOME_MICRORNA_MIRNA_BIOGENESIS" "ago2"
"6574" "REACTOME_MICRORNA_MIRNA_BIOGENESIS" "tarbp2"
"6575" "REACTOME_MICRORNA_MIRNA_BIOGENESIS" "prkra"
"6576" "REACTOME_MICRORNA_MIRNA_BIOGENESIS" "ago1"
"6577" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "sec13"
"6578" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "sec31a"
"6579" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "tmed2"
"6580" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "nsf"
"6581" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "tmed10"
"6582" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "tfg"
"6583" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "sec22b"
"6584" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "sec23ip"
"6585" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "uso1"
"6586" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "trappc6b"
"6587" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "rab1b"
"6588" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "stx5a"
"6589" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "lman1"
"6590" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "trappc1"
"6591" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "ctsc"
"6592" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "trappc9"
"6593" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "lman1l"
"6594" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "ctsz"
"6595" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "cnih2"
"6596" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" "sec23a"
"6597" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "pdk2"
"6598" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "dld"
"6599" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "pdk1"
"6600" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "pdpr"
"6601" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "dlat"
"6602" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "pdhx"
"6603" "REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "pdk4"
"6604" "REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "acsl1"
"6605" "REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "acot8"
"6606" "REACTOME_LINOLEIC_ACID_LA_METABOLISM" "acsl1"
"6607" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "ect2"
"6608" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "rps27a"
"6609" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "vav1"
"6610" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "tiam2"
"6611" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "arhgef26"
"6612" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "fgd3"
"6613" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "psenen"
"6614" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "prex1"
"6615" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "kalrn"
"6616" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "uba52"
"6617" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "arhgef7"
"6618" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "arhgef10"
"6619" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "mcf2"
"6620" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "arhgef37"
"6621" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "ywhae"
"6622" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "casp3"
"6623" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "psen1"
"6624" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" "akap13"
"6625" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "rps27a"
"6626" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "psenen"
"6627" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "uba52"
"6628" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "psen1"
"6629" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "ngfr"
"6630" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "aph1b"
"6631" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "ncstn"
"6632" "REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS" "ubb"
"6633" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "rps27a"
"6634" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "myd88"
"6635" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "uba52"
"6636" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "prkci"
"6637" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "ikbkb"
"6638" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "ripk2"
"6639" "REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES" "ngfr"
"6640" "REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL" "rps27a"
"6641" "REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL" "nfkb1"
"6642" "REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL" "uba52"
"6643" "REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL" "ikbkb"
"6644" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "duox1"
"6645" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "aanat"
"6646" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "iyd"
"6647" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "tpo"
"6648" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "slc5a5"
"6649" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "ddc"
"6650" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "dio3"
"6651" "REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES" "dio1"
"6652" "REACTOME_GLYCOPROTEIN_HORMONES" "fshb"
"6653" "REACTOME_GLYCOPROTEIN_HORMONES" "tshb"
"6654" "REACTOME_GLYCOPROTEIN_HORMONES" "inhbe"
"6655" "REACTOME_GLYCOPROTEIN_HORMONES" "inhba"
"6656" "REACTOME_GLYCOPROTEIN_HORMONES" "lhb"
"6657" "REACTOME_GLYCOPROTEIN_HORMONES" "inha"
"6658" "REACTOME_GLYCOPROTEIN_HORMONES" "inhbb"
"6659" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "fshb"
"6660" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "pomc"
"6661" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "tshb"
"6662" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "inhbe"
"6663" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "inhba"
"6664" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "lhb"
"6665" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "inha"
"6666" "REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS" "inhbb"
"6667" "REACTOME_THYROXINE_BIOSYNTHESIS" "duox1"
"6668" "REACTOME_THYROXINE_BIOSYNTHESIS" "iyd"
"6669" "REACTOME_THYROXINE_BIOSYNTHESIS" "tpo"
"6670" "REACTOME_THYROXINE_BIOSYNTHESIS" "slc5a5"
"6671" "REACTOME_THYROXINE_BIOSYNTHESIS" "dio3"
"6672" "REACTOME_THYROXINE_BIOSYNTHESIS" "dio1"
"6673" "REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE" "slc1a6"
"6674" "REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE" "gls"
"6675" "REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE" "arl6ip5"
"6676" "REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE" "stx1a"
"6677" "REACTOME_PECAM1_INTERACTIONS" "lyn"
"6678" "REACTOME_PECAM1_INTERACTIONS" "inpp5d"
"6679" "REACTOME_PECAM1_INTERACTIONS" "lck"
"6680" "REACTOME_PECAM1_INTERACTIONS" "itgb3"
"6681" "REACTOME_TIE2_SIGNALING" "pik3cb"
"6682" "REACTOME_TIE2_SIGNALING" "angpt2"
"6683" "REACTOME_GENE_SILENCING_BY_RNA" "nup160"
"6684" "REACTOME_GENE_SILENCING_BY_RNA" "nup205"
"6685" "REACTOME_GENE_SILENCING_BY_RNA" "rae1"
"6686" "REACTOME_GENE_SILENCING_BY_RNA" "nup85"
"6687" "REACTOME_GENE_SILENCING_BY_RNA" "nup98"
"6688" "REACTOME_GENE_SILENCING_BY_RNA" "nup214"
"6689" "REACTOME_GENE_SILENCING_BY_RNA" "nup43"
"6690" "REACTOME_GENE_SILENCING_BY_RNA" "nup107"
"6691" "REACTOME_GENE_SILENCING_BY_RNA" "nup93"
"6692" "REACTOME_GENE_SILENCING_BY_RNA" "nupl2"
"6693" "REACTOME_GENE_SILENCING_BY_RNA" "nup153"
"6694" "REACTOME_GENE_SILENCING_BY_RNA" "ranbp2"
"6695" "REACTOME_GENE_SILENCING_BY_RNA" "nup88"
"6696" "REACTOME_BIOLOGICAL_OXIDATIONS" "gclc"
"6697" "REACTOME_BIOLOGICAL_OXIDATIONS" "ahcy"
"6698" "REACTOME_BIOLOGICAL_OXIDATIONS" "trmt112"
"6699" "REACTOME_BIOLOGICAL_OXIDATIONS" "hsp90ab1"
"6700" "REACTOME_BIOLOGICAL_OXIDATIONS" "rxra"
"6701" "REACTOME_BIOLOGICAL_OXIDATIONS" "cyp11b1"
"6702" "REACTOME_BIOLOGICAL_OXIDATIONS" "mat1a"
"6703" "REACTOME_BIOLOGICAL_OXIDATIONS" "cyp3a59"
"6704" "REACTOME_BIOLOGICAL_OXIDATIONS" "cyp4f40"
"6705" "REACTOME_BIOLOGICAL_OXIDATIONS" "gsta2"
"6706" "REACTOME_BIOLOGICAL_OXIDATIONS" "slc26a2"
"6707" "REACTOME_BIOLOGICAL_OXIDATIONS" "ugp2"
"6708" "REACTOME_BIOLOGICAL_OXIDATIONS" "cyp2j6"
"6709" "REACTOME_BIOLOGICAL_OXIDATIONS" "ptgis"
"6710" "REACTOME_BIOLOGICAL_OXIDATIONS" "gsto2"
"6711" "REACTOME_BIOLOGICAL_OXIDATIONS" "mtr"
"6712" "REACTOME_BIOLOGICAL_OXIDATIONS" "paox"
"6713" "REACTOME_BIOLOGICAL_OXIDATIONS" "mtrr"
"6714" "REACTOME_BIOLOGICAL_OXIDATIONS" "mat2b"
"6715" "REACTOME_BIOLOGICAL_OXIDATIONS" "gss"
"6716" "REACTOME_BIOLOGICAL_OXIDATIONS" "maoa"
"6717" "REACTOME_BIOLOGICAL_OXIDATIONS" "dpep1"
"6718" "REACTOME_BIOLOGICAL_OXIDATIONS" "ptges3"
"6719" "REACTOME_BIOLOGICAL_OXIDATIONS" "ggt1"
"6720" "REACTOME_BIOLOGICAL_OXIDATIONS" "gclm"
"6721" "REACTOME_BIOLOGICAL_OXIDATIONS" "mgst1"
"6722" "REACTOME_BIOLOGICAL_OXIDATIONS" "abhd10"
"6723" "REACTOME_BIOLOGICAL_OXIDATIONS" "mat2a"
"6724" "REACTOME_BIOLOGICAL_OXIDATIONS" "papss1"
"6725" "REACTOME_BIOLOGICAL_OXIDATIONS" "aldh3a1"
"6726" "REACTOME_BIOLOGICAL_OXIDATIONS" "arnt"
"6727" "REACTOME_BIOLOGICAL_OXIDATIONS" "aoc1"
"6728" "REACTOME_BIOLOGICAL_OXIDATIONS" "papss2"
"6729" "REACTOME_BIOLOGICAL_OXIDATIONS" "mgst2"
"6730" "REACTOME_BIOLOGICAL_OXIDATIONS" "gstm2"
"6731" "REACTOME_BIOLOGICAL_OXIDATIONS" "cyp26a1"
"6732" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" "rxra"
"6733" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" "cyp11b1"
"6734" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" "cyp3a59"
"6735" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" "cyp4f40"
"6736" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" "cyp2j6"
"6737" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" "ptgis"
"6738" "REACTOME_VITAMINS" "cyp24a1"
"6739" "REACTOME_VITAMINS" "cyp26c1"
"6740" "REACTOME_VITAMINS" "cyp27b1"
"6741" "REACTOME_VITAMINS" "cyp2r1"
"6742" "REACTOME_FATTY_ACIDS" "cyp2j6"
"6743" "REACTOME_FATTY_ACIDS" "cyp2b10"
"6744" "REACTOME_FATTY_ACIDS" "cyp2a5"
"6745" "REACTOME_FATTY_ACIDS" "cyp2a12"
"6746" "REACTOME_FATTY_ACIDS" "cyp4f18"
"6747" "REACTOME_FATTY_ACIDS" "cyp2f2"
"6748" "REACTOME_FATTY_ACIDS" "cyp4f39"
"6749" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "arnt2"
"6750" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "fmo1"
"6751" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cbr3"
"6752" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp2c29"
"6753" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "nr1h4"
"6754" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp3a41b"
"6755" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "adh5"
"6756" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "aoc3"
"6757" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "adh1"
"6758" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp2c66"
"6759" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "aoc2"
"6760" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp3a13"
"6761" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "pomc"
"6762" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp39a1"
"6763" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp2c65"
"6764" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp2d22"
"6765" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp7b1"
"6766" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp3a57"
"6767" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp1a2"
"6768" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyp24a1"
"6769" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "ncoa2"
"6770" "REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS" "cyb5r3"
"6771" "REACTOME_MISCELLANEOUS_SUBSTRATES" "cyp3a13"
"6772" "REACTOME_MISCELLANEOUS_SUBSTRATES" "cyp2d22"
"6773" "REACTOME_MISCELLANEOUS_SUBSTRATES" "cyp3a57"
"6774" "REACTOME_ENDOGENOUS_STEROLS" "rxra"
"6775" "REACTOME_ENDOGENOUS_STEROLS" "cyp11b1"
"6776" "REACTOME_ENDOGENOUS_STEROLS" "ptgis"
"6777" "REACTOME_ENDOGENOUS_STEROLS" "arnt"
"6778" "REACTOME_EICOSANOIDS" "cyp4f40"
"6779" "REACTOME_EICOSANOIDS" "ptgis"
"6780" "REACTOME_EICOSANOIDS" "tbxas1"
"6781" "REACTOME_XENOBIOTICS" "arnt2"
"6782" "REACTOME_XENOBIOTICS" "cyp2c29"
"6783" "REACTOME_XENOBIOTICS" "cyp3a41b"
"6784" "REACTOME_XENOBIOTICS" "cyp2c66"
"6785" "REACTOME_XENOBIOTICS" "cyp3a13"
"6786" "REACTOME_XENOBIOTICS" "cyp2c65"
"6787" "REACTOME_XENOBIOTICS" "cyp2d22"
"6788" "REACTOME_XENOBIOTICS" "cyp3a57"
"6789" "REACTOME_XENOBIOTICS" "cyp1a2"
"6790" "REACTOME_CYP2E1_REACTIONS" "cyp2c66"
"6791" "REACTOME_CYP2E1_REACTIONS" "cyp2c65"
"6792" "REACTOME_CYP2E1_REACTIONS" "cyp2d22"
"6793" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "dnmt1"
"6794" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "smarca5"
"6795" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "mybbp1a"
"6796" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "cd3eap"
"6797" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "ddx21"
"6798" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "polr1b"
"6799" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "taf1b"
"6800" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "gsk3b"
"6801" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "h3f3a"
"6802" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "polr2e"
"6803" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "taf1d"
"6804" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "taf1c"
"6805" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "myo1c"
"6806" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" "polr2f"
"6807" "REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS" "rps27a"
"6808" "REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS" "jag2"
"6809" "REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS" "uba52"
"6810" "REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA" "dnmt1"
"6811" "REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA" "h3f3a"
"6812" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "tsc1"
"6813" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "tsc2"
"6814" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "prmt1"
"6815" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "lamtor2"
"6816" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rragc"
"6817" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rraga"
"6818" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "lamtor3"
"6819" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "lamtor1"
"6820" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "lamtor4"
"6821" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "aurkb"
"6822" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cnot1"
"6823" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "dna2"
"6824" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cbfb"
"6825" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "txn1"
"6826" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rpa3"
"6827" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "chek1"
"6828" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ccna2"
"6829" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rfc5"
"6830" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psmd14"
"6831" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rad9a"
"6832" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psmb1"
"6833" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "pcna"
"6834" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "csnk2b"
"6835" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ercc3"
"6836" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "setd1a"
"6837" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "tfdp1"
"6838" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cdk1"
"6839" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "wdr5"
"6840" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psma4"
"6841" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "bard1"
"6842" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rfc2"
"6843" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ash2l"
"6844" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "hdac1"
"6845" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "top3a"
"6846" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "mre11a"
"6847" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ssrp1"
"6848" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rad1"
"6849" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "daxx"
"6850" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rps27a"
"6851" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "nelfcd"
"6852" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rbm14"
"6853" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ppm1d"
"6854" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rad50"
"6855" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psmd2"
"6856" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "txnrd1"
"6857" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cnot8"
"6858" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "aurka"
"6859" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "topbp1"
"6860" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rbx1"
"6861" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "mdm4"
"6862" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cnot2"
"6863" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "prelid1"
"6864" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "hdac3"
"6865" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cnot3"
"6866" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "rfc3"
"6867" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psmd12"
"6868" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "trim28"
"6869" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "skp2"
"6870" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "hus1"
"6871" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psma6"
"6872" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ube2i"
"6873" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "polr2i"
"6874" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psmd3"
"6875" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cnot4"
"6876" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "cycs"
"6877" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "triap1"
"6878" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "psmc6"
"6879" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "ccnd1"
"6880" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "prmt5"
"6881" "REACTOME_GENERIC_TRANSCRIPTION_PATHWAY" "nrbf2"
